STATION_NAME,station_codes,DAY_TYPE,TIME_PER_HOUR,daily_avg_tap_in,daily_avg_tap_out
Bedok,EW5,WEEKDAY,21,917.8181818181819,1807.3181818181818
Bedok,EW5,WEEKDAY,22,612.3636363636364,1726.7272727272727
Bedok,EW5,WEEKDAY,23,201.5,896.1363636363636
Bedok,EW5,WEEKENDS/HOLIDAY,0,7.888888888888889,153.66666666666666
Bedok,EW5,WEEKENDS/HOLIDAY,5,212.22222222222223,7.888888888888889
Bedok,EW5,WEEKENDS/HOLIDAY,6,745.1111111111111,317.3333333333333
Bedok,EW5,WEEKENDS/HOLIDAY,7,1146.4444444444443,730.2222222222222
Bedok,EW5,WEEKENDS/HOLIDAY,8,1623.2222222222222,810.3333333333334
Bedok,EW5,WEEKENDS/HOLIDAY,9,2009.7777777777778,1074.2222222222222
Bedok,EW5,WEEKENDS/HOLIDAY,10,1878.2222222222222,1118.3333333333333
Bedok,EW5,WEEKENDS/HOLIDAY,11,1823.0,1227.3333333333333
Bedok,EW5,WEEKENDS/HOLIDAY,12,1837.7777777777778,1366.111111111111
Bedok,EW5,WEEKENDS/HOLIDAY,13,1796.111111111111,1457.888888888889
Bedok,EW5,WEEKENDS/HOLIDAY,14,1653.3333333333333,1537.4444444444443
Bedok,EW5,WEEKENDS/HOLIDAY,15,1628.3333333333333,1744.2222222222222
Bedok,EW5,WEEKENDS/HOLIDAY,16,1655.5555555555557,1903.4444444444443
Bedok,EW5,WEEKENDS/HOLIDAY,17,1812.7777777777778,2156.8888888888887
Bedok,EW5,WEEKENDS/HOLIDAY,18,1699.888888888889,2201.777777777778
Bedok,EW5,WEEKENDS/HOLIDAY,19,1419.5555555555557,1940.7777777777778
Bedok,EW5,WEEKENDS/HOLIDAY,20,1169.6666666666667,1768.6666666666667
Bedok,EW5,WEEKENDS/HOLIDAY,21,885.5555555555555,1769.6666666666667
Bedok,EW5,WEEKENDS/HOLIDAY,22,613.7777777777778,1772.3333333333333
Bedok,EW5,WEEKENDS/HOLIDAY,23,193.44444444444446,906.2222222222222
Bedok North,DT29,WEEKDAY,0,5.363636363636363,61.27272727272727
Bedok North,DT29,WEEKDAY,5,101.68181818181819,3.590909090909091
Bedok North,DT29,WEEKDAY,6,526.8181818181819,106.54545454545455
Bedok North,DT29,WEEKDAY,7,1155.909090909091,385.8636363636364
Bedok North,DT29,WEEKDAY,8,1354.1363636363637,481.8636363636364
Bedok North,DT29,WEEKDAY,9,748.5,234.3181818181818
Bedok North,DT29,WEEKDAY,10,426.45454545454544,121.68181818181819
Bedok North,DT29,WEEKDAY,11,326.40909090909093,126.0
Bedok North,DT29,WEEKDAY,12,308.77272727272725,172.13636363636363
