YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,TE12,1856,1142
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,DT22,189,0
2024-08,WEEKDAY,5,TRAIN,DT22,1443,3
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,SW3,1018,255
2024-08,WEEKDAY,7,TRAIN,SW3,9607,4802
2024-08,WEEKDAY,23,TRAIN,BP8,245,536
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,BP8,129,196
2024-08,WEEKDAY,11,TRAIN,CC14,8727,3751
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,CC14,3463,1806
2024-08,WEEKDAY,19,TRAIN,EW6,10224,31100
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,EW6,4376,6992
2024-08,WEEKDAY,10,TRAIN,EW17,23075,20596
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,EW17,12371,10951
2024-08,WEEKDAY,23,TRAIN,NS5,3133,15834
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,NS5,1630,8304
2024-08,WEEKDAY,10,TRAIN,EW32,1388,1788
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,EW32,2439,566
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,CC16,3306,3005
2024-08,WEEKDAY,16,TRAIN,CC16,11479,7406
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,NE11,7996,7839
2024-08,WEEKDAY,17,TRAIN,NE11,24353,22890
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,NS4/BP1,16979,19197
2024-08,WEEKDAY,15,TRAIN,NS4/BP1,31996,38353
2024-08,WEEKDAY,11,TRAIN,EW14/NS26,57013,53004
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,EW14/NS26,9451,14830
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,CC14,30,211
2024-08,WEEKDAY,0,TRAIN,CC14,28,486
2024-08,WEEKDAY,19,TRAIN,DT29,6129,19740
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,DT29,2234,3845
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,BP3,2697,868
2024-08,WEEKDAY,10,TRAIN,BP3,4263,1499
2024-08,WEEKDAY,17,TRAIN,NS8,30486,34097
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,NS8,9543,9210
2024-08,WEEKDAY,19,TRAIN,NS4/BP1,38549,93807
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,14296,22420
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,CC27,1709,951
2024-08,WEEKDAY,17,TRAIN,CC27,32899,2564
2024-08,WEEKDAY,17,TRAIN,EW16/NE3/TE17,123233,27948
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,14024,11267
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,1880,1998
2024-08,WEEKDAY,21,TRAIN,CC19/DT9,6606,3912
2024-08,WEEKDAY,9,TRAIN,TE16,11979,10101
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,TE16,4704,2564
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,NS11,13319,4207
2024-08,WEEKDAY,6,TRAIN,NS11,90905,24659
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,23044,17755
2024-08,WEEKDAY,11,TRAIN,NS17/CC15,41804,31511
2024-08,WEEKDAY,14,TRAIN,EW25,5387,6575
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,EW25,4647,4518
2024-08,WEEKDAY,12,TRAIN,DT25,3825,3270
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,DT25,2385,1274
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,CC11,6996,5458
2024-08,WEEKDAY,14,TRAIN,CC11,12632,12578
2024-08,WEEKDAY,9,TRAIN,DT25,6780,6918
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,DT25,1958,1398
2024-08,WEEKDAY,12,TRAIN,NE9,25313,17696
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,NE9,13478,9276
2024-08,WEEKDAY,8,TRAIN,EW21/CC22,31071,117372
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,EW21/CC22,4978,9894
2024-08,WEEKDAY,20,TRAIN,NS13,39951,85285
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,NS13,18435,28923
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,TE6,6607,2533
2024-08,WEEKDAY,8,TRAIN,TE6,40691,7129
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,CC27,127,2
2024-08,WEEKDAY,5,TRAIN,CC27,443,142
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,2296,9881
2024-08,WEEKDAY,8,TRAIN,EW14/NS26,10896,343937
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,NS3,6914,11225
2024-08,WEEKDAY,19,TRAIN,NS3,17630,50562
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,PE3,3727,3230
2024-08,WEEKDAY,13,TRAIN,PE3,7013,7561
2024-08,WEEKDAY,19,TRAIN,BP10,2195,9203
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,BP10,858,1693
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,PW7,1791,959
2024-08,WEEKDAY,10,TRAIN,PW7,2511,1810
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,EW2/DT32,20388,13658
2024-08,WEEKDAY,8,TRAIN,EW2/DT32,152184,58917
2024-08,WEEKDAY,11,TRAIN,DT21,7310,9469
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,DT21,3893,4127
2024-08,WEEKDAY,15,TRAIN,NE5,12326,12751
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,NE5,7304,7535
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,NS16,11790,25681
2024-08,WEEKDAY,21,TRAIN,NS16,31997,61255
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,NS16,12591,23899
2024-08,WEEKDAY,20,TRAIN,NS16,34711,66392
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,PW1,1499,1814
2024-08,WEEKDAY,14,TRAIN,PW1,1841,2957
2024-08,WEEKDAY,22,TRAIN,NS23,44490,10162
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,NS23,19622,4896
2024-08,WEEKDAY,16,TRAIN,CC27,9518,1799
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,CC27,1853,801
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,CC12,1025,3358
2024-08,WEEKDAY,21,TRAIN,CC12,2395,7761
2024-08,WEEKDAY,0,TRAIN,PE3,42,724
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,PE3,37,420
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,491,365
2024-08,WEEKDAY,6,TRAIN,NS27/CE2/TE20,850,4179
2024-08,WEEKDAY,20,TRAIN,CC23,21202,2699
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,CC23,2016,1142
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,DT10/TE11,1618,3128
2024-08,WEEKDAY,22,TRAIN,DT10/TE11,3780,6405
2024-08,WEEKDAY,13,TRAIN,NS2,22681,21120
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,NS2,13968,12674
2024-08,WEEKDAY,13,TRAIN,PW5,5779,2589
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,PW5,1635,1516
2024-08,WEEKDAY,7,TRAIN,CC16,17451,33699
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1960,2483
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,NE13,12325,11728
2024-08,WEEKDAY,16,TRAIN,NE13,25182,26646
2024-08,WEEKDAY,15,TRAIN,NE15,13899,21992
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,NE15,10805,10678
2024-08,WEEKDAY,11,TRAIN,NE1/CC29,21735,75177
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,12581,42072
2024-08,WEEKDAY,13,TRAIN,NE8,31454,28292
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,NE8,18480,22115
2024-08,WEEKDAY,21,TRAIN,EW26,12643,47222
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,EW26,6215,19947
2024-08,WEEKDAY,20,TRAIN,TE1,6301,4246
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1509,2590
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,CC25,519,1112
2024-08,WEEKDAY,23,TRAIN,CC25,1386,2062
2024-08,WEEKDAY,13,TRAIN,NE9,23919,21124
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,NE9,12899,9798
2024-08,WEEKDAY,0,TRAIN,TE1,5,430
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,TE1,0,310
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,NS10,22712,11666
2024-08,WEEKDAY,8,TRAIN,NS10,119214,47151
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,DT21,25,0
2024-08,WEEKDAY,5,TRAIN,DT21,65,1
2024-08,WEEKDAY,7,TRAIN,NE12/CC13,125001,63590
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,15913,7891
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,SW3,1125,1199
2024-08,WEEKDAY,17,TRAIN,SW3,2807,3997
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,EW30,2,161
2024-08,WEEKDAY,0,TRAIN,EW30,5,170
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,DT18,4287,3034
2024-08,WEEKDAY,21,TRAIN,DT18,19833,5617
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,DT34,1793,1961
2024-08,WEEKDAY,14,TRAIN,DT34,2969,4349
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,EW5,17673,21554
2024-08,WEEKDAY,17,TRAIN,EW5,51502,59051
2024-08,WEEKDAY,7,TRAIN,TE5,16792,9249
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,TE5,2016,1710
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,BP5,996,1013
2024-08,WEEKDAY,15,TRAIN,BP5,2110,1988
2024-08,WEEKDAY,22,TRAIN,TE14/NS22,63937,15989
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,TE14/NS22,30499,8426
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,NS2,11988,13315
2024-08,WEEKDAY,15,TRAIN,NS2,20694,26027
2024-08,WEEKDAY,18,TRAIN,CC7,15706,18235
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,CC7,4005,4449
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,SW4,13,239
2024-08,WEEKDAY,0,TRAIN,SW4,21,470
2024-08,WEEKDAY,16,TRAIN,BP7,660,1439
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,BP7,213,512
2024-08,WEEKDAY,20,TRAIN,DT22,12303,13834
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,DT22,9635,6183
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,DT24,2483,1451
2024-08,WEEKDAY,8,TRAIN,DT24,18576,12038
2024-08,WEEKDAY,10,TRAIN,PE4,1636,852
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,PE4,954,553
2024-08,WEEKDAY,5,TRAIN,DT30,1870,146
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,DT30,345,8
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,TE19,1354,1825
2024-08,WEEKDAY,10,TRAIN,TE19,3115,17943
2024-08,WEEKDAY,15,TRAIN,BP3,2680,4047
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1778,1866
2024-08,WEEKDAY,20,TRAIN,NS23,57547,24022
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,NS23,25556,11572
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,NS23,213,125
2024-08,WEEKDAY,0,TRAIN,NS23,454,231
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1931,8658
2024-08,WEEKDAY,22,TRAIN,NS18,4375,19074
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,NE13,6588,5699
2024-08,WEEKDAY,7,TRAIN,NE13,49019,27208
2024-08,WEEKDAY,18,TRAIN,EW26,59988,103412
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,EW26,15793,20143
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,SW1,1014,730
2024-08,WEEKDAY,9,TRAIN,SW1,2620,3818
2024-08,WEEKDAY,12,TRAIN,NS12,13344,8865
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,NS12,9673,5601
2024-08,WEEKDAY,19,TRAIN,DT18,45648,12193
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,DT18,3474,3870
2024-08,WEEKDAY,0,TRAIN,CC24,109,209
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,CC24,31,103
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,EW10,7529,9310
2024-08,WEEKDAY,19,TRAIN,EW10,12733,29488
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,NS5,13536,16117
2024-08,WEEKDAY,17,TRAIN,NS5,42606,58267
2024-08,WEEKDAY,18,TRAIN,EW4,41103,36979
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,EW4,8444,9117
2024-08,WEEKDAY,17,TRAIN,CC24,102507,19121
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,CC24,7955,3718
2024-08,WEEKDAY,19,TRAIN,CC6,12393,15213
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,CC6,9407,5683
2024-08,WEEKDAY,8,TRAIN,CC10/DT26,35415,61967
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,CC10/DT26,6263,5831
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,29185,36796
2024-08,WEEKDAY,18,TRAIN,NS9/TE2,95506,207640
2024-08,WEEKDAY,13,TRAIN,TE5,3329,4026
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,TE5,2435,2044
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,BP13,791,496
2024-08,WEEKDAY,12,TRAIN,BP13,1190,667
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,SE3,326,2
2024-08,WEEKDAY,5,TRAIN,SE3,1839,10
2024-08,WEEKDAY,0,TRAIN,NE5,162,127
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,NE5,72,44
2024-08,WEEKDAY,14,TRAIN,DT29,4542,5056
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,DT29,3106,2491
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,NE9,9901,7185
2024-08,WEEKDAY,8,TRAIN,NE9,50780,52484
2024-08,WEEKDAY,20,TRAIN,EW10,7973,20161
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,EW10,5690,8434
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,TE22,11892,992
2024-08,WEEKDAY,21,TRAIN,TE22,11677,1351
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,19205,22923
2024-08,WEEKDAY,20,TRAIN,NE17/PTC,37097,61149
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,NE9,13746,7998
2024-08,WEEKDAY,10,TRAIN,NE9,24683,16396
2024-08,WEEKDAY,20,TRAIN,DT29,3590,12805
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,DT29,1531,4216
2024-08,WEEKDAY,22,TRAIN,CC8,3704,6985
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,CC8,1812,3348
2024-08,WEEKDAY,17,TRAIN,DT28,29437,14080
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,DT28,6342,5206
2024-08,WEEKDAY,0,TRAIN,EW24/NS1,1064,2599
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,503,1969
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,DT5,496,59
2024-08,WEEKDAY,5,TRAIN,DT5,2086,289
2024-08,WEEKDAY,14,TRAIN,NS3,14675,17470
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,NS3,9875,9004
2024-08,WEEKDAY,11,TRAIN,NS5,26743,14910
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,NS5,16729,8964
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,NS16,20405,22933
2024-08,WEEKDAY,16,TRAIN,NS16,39590,50464
2024-08,WEEKDAY,5,TRAIN,SE5,1080,275
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,SE5,220,65
2024-08,WEEKDAY,12,TRAIN,DT23,4161,3730
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,DT23,1817,1763
2024-08,WEEKDAY,20,TRAIN,CC26,6001,4007
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,CC26,1422,1648
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,BP12,1182,772
2024-08,WEEKDAY,14,TRAIN,BP12,4153,1727
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,BP10,1655,990
2024-08,WEEKDAY,8,TRAIN,BP10,8194,2733
2024-08,WEEKDAY,0,TRAIN,NE8,276,796
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,NE8,157,347
2024-08,WEEKDAY,13,TRAIN,DT18,17310,17406
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,DT18,3672,3607
2024-08,WEEKDAY,23,TRAIN,TE13,1097,1240
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,TE13,517,624
2024-08,WEEKDAY,0,TRAIN,DT6,31,364
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,DT6,15,161
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,CC28,2172,1166
2024-08,WEEKDAY,9,TRAIN,CC28,7106,7109
2024-08,WEEKDAY,23,TRAIN,CC20,467,1635
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,CC20,217,724
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,EW9,12038,11469
2024-08,WEEKDAY,15,TRAIN,EW9,18777,16556
2024-08,WEEKENDS/HOLIDAY,8,TRAIN,EW33,2479,2497
2024-08,WEEKDAY,8,TRAIN,EW33,6796,12793
2024-08,WEEKDAY,5,TRAIN,NS16,18091,2725
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,NS16,4305,412
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,40354,45732
2024-08,WEEKDAY,14,TRAIN,EW12/DT14,60033,61093
2024-08,WEEKDAY,12,TRAIN,CC20,5390,4420
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,CC20,3607,2376
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,DT24,2257,2664
2024-08,WEEKDAY,18,TRAIN,DT24,12587,17241
2024-08,WEEKDAY,17,TRAIN,EW30,27304,1786
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,EW30,3714,997
2024-08,WEEKDAY,18,TRAIN,TE8,22038,28612
2024-08,WEEKENDS/HOLIDAY,18,TRAIN,TE8,7203,6440
2024-08,WEEKDAY,23,TRAIN,DT27,1168,4371
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,DT27,549,2147
2024-08,WEEKDAY,17,TRAIN,SE3,2701,5221
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1584,1624
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,NS12,239,1303
2024-08,WEEKDAY,0,TRAIN,NS12,514,2637
2024-08,WEEKDAY,16,TRAIN,NE15,15163,25625
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,NE15,10367,11428
2024-08,WEEKDAY,20,TRAIN,TE18,16100,7627
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,TE18,6462,4161
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,SW7,1768,821
2024-08,WEEKDAY,11,TRAIN,SW7,3068,1780
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,21432,11053
2024-08,WEEKDAY,21,TRAIN,NE7/DT12,32017,19501
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,9573,30342
2024-08,WEEKDAY,11,TRAIN,CE1/DT16,15941,38163
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,BP11,827,63
2024-08,WEEKDAY,5,TRAIN,BP11,4316,299
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,DT21,4438,4790
2024-08,WEEKDAY,13,TRAIN,DT21,8550,9007
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,NS8,4321,7297
2024-08,WEEKDAY,22,TRAIN,NS8,7211,17221
2024-08,WEEKDAY,23,TRAIN,CC3,5109,665
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,CC3,2838,314
2024-08,WEEKENDS/HOLIDAY,0,TRAIN,DT23,38,83
2024-08,WEEKDAY,0,TRAIN,DT23,100,168
2024-08,WEEKENDS/HOLIDAY,6,TRAIN,DT22,2294,1626
2024-08,WEEKDAY,6,TRAIN,DT22,9138,3544
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,EW26,17931,19564
2024-08,WEEKDAY,17,TRAIN,EW26,55363,62825
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,CC8,4944,4370
2024-08,WEEKDAY,17,TRAIN,CC8,14006,11788
2024-08,WEEKENDS/HOLIDAY,23,TRAIN,CC5,674,774
2024-08,WEEKDAY,23,TRAIN,CC5,1470,1573
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,PE6,4558,4003
2024-08,WEEKDAY,13,TRAIN,PE6,7995,9349
2024-08,WEEKDAY,20,TRAIN,NS14,19318,51448
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,NS14,8192,16719
2024-08,WEEKDAY,5,TRAIN,CC28,1287,12
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,CC28,210,5
2024-08,WEEKDAY,11,TRAIN,TE3,10003,5945
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,TE3,5163,2886
2024-08,WEEKDAY,11,TRAIN,EW33,2695,1797
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,EW33,2152,996
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,CC25,2195,2298
2024-08,WEEKDAY,7,TRAIN,CC25,11399,15479
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,TE1,1701,1047
2024-08,WEEKDAY,15,TRAIN,TE1,17317,4951
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,26037,14935
2024-08,WEEKDAY,21,TRAIN,EW8/CC9,60595,29622
2024-08,WEEKDAY,22,TRAIN,EW9,12242,26301
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,EW9,6878,12047
2024-08,WEEKDAY,20,TRAIN,EW17,21249,34871
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,EW17,8159,13014
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,31414,29561
2024-08,WEEKDAY,12,TRAIN,NS21/DT11,63865,51915
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,NS14,15160,12976
2024-08,WEEKDAY,13,TRAIN,NS14,26315,21963
2024-08,WEEKDAY,22,TRAIN,EW23,25140,35423
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,EW23,9480,18088
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,NE8,18057,10495
2024-08,WEEKDAY,22,TRAIN,NE8,26540,22995
2024-08,WEEKDAY,9,TRAIN,NS23,14208,55586
2024-08,WEEKENDS/HOLIDAY,9,TRAIN,NS23,4460,16493
2024-08,WEEKDAY,10,TRAIN,SE1,5487,1903
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,SE1,2804,1163
2024-08,WEEKDAY,20,TRAIN,SE1,1689,7232
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,SE1,788,2422
2024-08,WEEKDAY,7,TRAIN,PE7,13608,7226
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,PE7,1444,1256
2024-08,WEEKDAY,17,TRAIN,NE10,31183,24650
2024-08,WEEKENDS/HOLIDAY,17,TRAIN,NE10,9036,8609
2024-08,WEEKDAY,21,TRAIN,DT2,1096,2510
2024-08,WEEKENDS/HOLIDAY,21,TRAIN,DT2,326,829
2024-08,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,5705,18357
2024-08,WEEKDAY,7,TRAIN,NE1/CC29,19903,69882
2024-08,WEEKDAY,19,TRAIN,DT30,5677,25296
2024-08,WEEKENDS/HOLIDAY,19,TRAIN,DT30,2712,4449
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,BP12,1230,826
2024-08,WEEKDAY,16,TRAIN,BP12,2909,1994
2024-08,WEEKDAY,15,TRAIN,BP7,973,1204
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,BP7,202,475
2024-08,WEEKDAY,12,TRAIN,EW3,17790,15546
2024-08,WEEKENDS/HOLIDAY,12,TRAIN,EW3,9958,7792
2024-08,WEEKENDS/HOLIDAY,11,TRAIN,SE4,2626,1503
2024-08,WEEKDAY,11,TRAIN,SE4,4577,2584
2024-08,WEEKDAY,13,TRAIN,CC2,5726,8859
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,CC2,2733,3243
2024-08,WEEKDAY,13,TRAIN,CC5,5269,5541
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,CC5,2889,3703
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,TE19,2718,1661
2024-08,WEEKDAY,20,TRAIN,TE19,15769,3203
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,EW1,8432,16047
2024-08,WEEKDAY,20,TRAIN,EW1,15299,48189
2024-08,WEEKDAY,5,TRAIN,CC14,1303,448
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,CC14,358,37
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,32506,33699
2024-08,WEEKDAY,16,TRAIN,CE1/DT16,39150,33100
2024-08,WEEKDAY,13,TRAIN,SW3,5251,2702
2024-08,WEEKENDS/HOLIDAY,13,TRAIN,SW3,1069,1011
2024-08,WEEKDAY,5,TRAIN,EW14/NS26,956,2384
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,355,137
2024-08,WEEKDAY,15,TRAIN,EW10,7497,9735
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,EW10,6644,7834
2024-08,WEEKDAY,5,TRAIN,BP8,1481,889
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,BP8,313,118
2024-08,WEEKENDS/HOLIDAY,15,TRAIN,SE5,1141,1331
2024-08,WEEKDAY,15,TRAIN,SE5,4207,2988
2024-08,WEEKDAY,16,TRAIN,DT8,10679,5220
2024-08,WEEKENDS/HOLIDAY,16,TRAIN,DT8,1739,1942
2024-08,WEEKDAY,10,TRAIN,SW2,4870,4256
2024-08,WEEKENDS/HOLIDAY,10,TRAIN,SW2,4002,3399
2024-08,WEEKENDS/HOLIDAY,22,TRAIN,NE14,3660,18131
2024-08,WEEKDAY,22,TRAIN,NE14,7716,41508
2024-08,WEEKENDS/HOLIDAY,20,TRAIN,EW26,8676,18777
2024-08,WEEKDAY,20,TRAIN,EW26,18848,53813
2024-08,WEEKDAY,14,TRAIN,CC20,8913,5527
2024-08,WEEKENDS/HOLIDAY,14,TRAIN,CC20,2307,2535
2024-08,WEEKDAY,5,TRAIN,NS12,6185,756
2024-08,WEEKENDS/HOLIDAY,5,TRAIN,NS12,1203,174
2024-08,WEEKDAY,18,TRAIN,CC11,113203,26273
