YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,TE27,2090,3132
2025-06,WEEKDAY,15,TRAIN,EW28,16336,14201
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,EW23,13891,12954
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,BP7,392,465
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,CC24,4674,2683
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,EW5,16738,14269
2025-06,WEEKDAY,11,TRAIN,TE1,4905,3857
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,PE3,3296,2669
2025-06,WEEKDAY,21,TRAIN,EW29,11060,5086
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,EW22,2814,2665
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,CC26,86,20
2025-06,WEEKDAY,16,TRAIN,EW19,16346,15847
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,DT8,656,1566
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,NE13,9442,11763
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,36446,33769
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,TE18,7666,5071
2025-06,WEEKDAY,9,TRAIN,DT5,21347,13503
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,NE15,12501,6615
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,SW2,3376,2681
2025-06,WEEKDAY,11,TRAIN,DT7,3339,2691
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,13735,24429
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,NS16,7764,22945
2025-06,WEEKDAY,9,TRAIN,EW24/NS1,37137,90956
2025-06,WEEKDAY,21,TRAIN,NS20,43142,11560
2025-06,WEEKDAY,0,TRAIN,TE22,55,63
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,DT18,1249,3216
2025-06,WEEKDAY,21,TRAIN,CC11,17540,8099
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,CC14,23,158
2025-06,WEEKDAY,22,TRAIN,DT10,1597,2514
2025-06,WEEKDAY,21,TRAIN,PE4,895,2313
2025-06,WEEKDAY,17,TRAIN,DT10,5581,5139
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,NS12,8121,10039
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,DT5,59,625
2025-06,WEEKDAY,12,TRAIN,DT21,6734,8534
2025-06,WEEKDAY,7,TRAIN,NS5,112748,32217
2025-06,WEEKDAY,14,TRAIN,NS19,31807,34722
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,PW7,1776,1337
2025-06,WEEKDAY,8,TRAIN,TE1,8814,30326
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,BP6/DT1,18593,10780
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,NS8,9124,5449
2025-06,WEEKDAY,19,TRAIN,BP12,1623,6428
2025-06,WEEKDAY,18,TRAIN,EW25,13638,38810
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,PW7,779,846
2025-06,WEEKDAY,20,TRAIN,SE1,1706,7081
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,TE16,1950,4525
2025-06,WEEKDAY,21,TRAIN,NS13,38921,64867
2025-06,WEEKDAY,10,TRAIN,NE12/CC13,50416,38422
2025-06,WEEKDAY,8,TRAIN,SW8,3816,2637
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,NE7/DT12,11486,26457
2025-06,WEEKDAY,19,TRAIN,SW8,1594,3409
2025-06,WEEKDAY,10,TRAIN,BP9,3356,2096
2025-06,WEEKDAY,13,TRAIN,NS20,46271,49909
2025-06,WEEKDAY,6,TRAIN,SE1,5355,2146
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,SW1,1297,895
2025-06,WEEKDAY,19,TRAIN,BP8,2748,3516
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,NS5,15547,6751
2025-06,WEEKDAY,5,TRAIN,DT7,309,104
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,TE14/NS22,19345,55343
2025-06,WEEKDAY,5,TRAIN,TE25,65,1
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,CC27,1137,664
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NS14,15627,14478
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,EW6,5757,4940
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,NE13,3523,9451
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,CG2,6445,8608
2025-06,WEEKDAY,20,TRAIN,TE29,1478,5556
2025-06,WEEKDAY,9,TRAIN,NS10,56556,25629
2025-06,WEEKDAY,20,TRAIN,DT6,4314,5817
2025-06,WEEKDAY,21,TRAIN,NE5,25369,8495
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,NS16,18148,18355
2025-06,WEEKDAY,19,TRAIN,EW8/CC9,83590,83511
2025-06,WEEKDAY,18,TRAIN,BP12,2785,7430
2025-06,WEEKDAY,9,TRAIN,NE15,39259,9027
2025-06,WEEKDAY,22,TRAIN,NS23,46430,8482
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,EW3,8998,5773
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,TE7,826,563
2025-06,WEEKDAY,20,TRAIN,NE7/DT12,34470,27716
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,TE29,1447,2206
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,NE8,12607,20712
2025-06,WEEKDAY,19,TRAIN,DT21,13834,9575
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,DT7,756,1478
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,BP13,449,120
2025-06,WEEKDAY,0,TRAIN,NS17/CC15,770,2318
2025-06,WEEKDAY,7,TRAIN,EW28,121554,39238
2025-06,WEEKDAY,11,TRAIN,EW17,21762,19844
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,EW1,7673,15714
2025-06,WEEKDAY,14,TRAIN,EW15,30269,27126
2025-06,WEEKDAY,17,TRAIN,DT17,68020,8143
2025-06,WEEKDAY,16,TRAIN,TE28,2936,4470
2025-06,WEEKDAY,13,TRAIN,PE7,3658,3711
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,PE2,481,38
2025-06,WEEKDAY,21,TRAIN,PW1,2119,363
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,DT31,4175,1808
2025-06,WEEKDAY,12,TRAIN,PW2,134,137
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,EW30,575,1402
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,EW7,6398,6890
2025-06,WEEKDAY,20,TRAIN,NS4/BP1,27324,57151
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,NE9,9859,8691
2025-06,WEEKDAY,14,TRAIN,CG2,27819,26293
2025-06,WEEKDAY,20,TRAIN,TE14/NS22,103314,33995
2025-06,WEEKDAY,12,TRAIN,BP10,3632,2702
2025-06,WEEKDAY,22,TRAIN,CC20,1314,3427
2025-06,WEEKDAY,20,TRAIN,NS11,23144,63453
2025-06,WEEKDAY,16,TRAIN,CC12,6315,5294
2025-06,WEEKDAY,16,TRAIN,CC17/TE9,7109,6128
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,NS15,3416,3099
2025-06,WEEKDAY,19,TRAIN,PE7,2673,10371
2025-06,WEEKDAY,18,TRAIN,EW15,225281,56746
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NS13,22130,12203
2025-06,WEEKDAY,13,TRAIN,TE16,5573,5903
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,DT6,1700,2600
2025-06,WEEKDAY,23,TRAIN,EW29,728,1385
2025-06,WEEKDAY,9,TRAIN,CC21,10558,12678
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,PE7,93,1006
2025-06,WEEKDAY,16,TRAIN,NS19,36257,39980
2025-06,WEEKDAY,0,TRAIN,CC7,25,292
2025-06,WEEKDAY,8,TRAIN,TE6,44368,8662
2025-06,WEEKDAY,14,TRAIN,BP10,2504,3032
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,BP8,828,851
2025-06,WEEKDAY,8,TRAIN,TE25,8814,2220
2025-06,WEEKDAY,7,TRAIN,NE12/CC13,107835,43611
2025-06,WEEKDAY,8,TRAIN,CC3,2005,21202
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,NS18,2396,8751
2025-06,WEEKDAY,13,TRAIN,NS2,23078,22297
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,SW7,737,1365
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NE17/PTC,16218,8776
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,DT4,800,961
2025-06,WEEKDAY,13,TRAIN,CC24,19700,25118
2025-06,WEEKDAY,5,TRAIN,PW3,748,108
2025-06,WEEKDAY,22,TRAIN,BP12,361,2102
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,EW22,2103,1994
2025-06,WEEKDAY,16,TRAIN,EW3,17337,18707
2025-06,WEEKDAY,19,TRAIN,NE15,15886,62515
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,DT33,8061,3925
2025-06,WEEKDAY,13,TRAIN,CC27,4437,9736
2025-06,WEEKDAY,17,TRAIN,EW17,38616,46504
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,CG2,14217,13512
2025-06,WEEKDAY,13,TRAIN,CC12,5684,4957
2025-06,WEEKDAY,19,TRAIN,NS21/DT11,80485,85904
2025-06,WEEKDAY,8,TRAIN,CC16,19097,21783
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,CC11,10410,6398
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,NE12/CC13,9333,3375
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,DT6,3601,1835
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,NS4/BP1,11612,21578
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,CC28,2161,1146
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,TE11,557,347
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,SW8,928,854
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,EW28,7335,15724
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,PE1,313,1890
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,DT29,2359,454
2025-06,WEEKDAY,21,TRAIN,DT20,7541,5776
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,21546,26040
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,DT24,2422,1380
2025-06,WEEKDAY,12,TRAIN,NE12/CC13,50735,55141
2025-06,WEEKDAY,22,TRAIN,CC27,3147,498
2025-06,WEEKDAY,13,TRAIN,TE25,2399,2625
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,BP2,161,1009
2025-06,WEEKDAY,22,TRAIN,NE15,5777,27853
2025-06,WEEKDAY,21,TRAIN,PW2,107,9
2025-06,WEEKDAY,14,TRAIN,DT10,3046,2307
2025-06,WEEKDAY,6,TRAIN,EW3,15010,6644
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,DT4,623,223
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,SE4,1910,1201
2025-06,WEEKDAY,9,TRAIN,DT34,7391,7582
2025-06,WEEKDAY,10,TRAIN,DT21,5805,7398
2025-06,WEEKDAY,21,TRAIN,DT21,10639,6888
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,PE2,2291,2913
2025-06,WEEKDAY,19,TRAIN,TE7,6992,11017
2025-06,WEEKDAY,10,TRAIN,CC8,7211,4701
2025-06,WEEKDAY,14,TRAIN,CC19/DT9,5643,5613
2025-06,WEEKDAY,12,TRAIN,BP11,3819,2033
2025-06,WEEKDAY,19,TRAIN,CC25,13766,9724
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,CC6,228,2711
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,CC24,5249,4453
2025-06,WEEKDAY,6,TRAIN,CC19/DT9,1933,3460
2025-06,WEEKDAY,5,TRAIN,TE16,318,55
2025-06,WEEKDAY,12,TRAIN,CC11,15924,13531
2025-06,WEEKDAY,9,TRAIN,EW30,978,4179
2025-06,WEEKDAY,8,TRAIN,EW6,37002,18264
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,NS27/CE2/TE20,2329,3440
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,TE4,2818,2059
2025-06,WEEKDAY,9,TRAIN,SW7,3931,992
2025-06,WEEKDAY,11,TRAIN,DT31,7850,4916
2025-06,WEEKDAY,6,TRAIN,NS27/CE2/TE20,2111,3682
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,PW4,2572,2812
2025-06,WEEKDAY,20,TRAIN,CC24,24246,4907
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,NS11,21567,9554
2025-06,WEEKDAY,14,TRAIN,NE15,15914,17037
2025-06,WEEKDAY,6,TRAIN,NS2,44699,16302
2025-06,WEEKDAY,23,TRAIN,EW9,5420,11957
2025-06,WEEKDAY,9,TRAIN,NE14,58735,15278
2025-06,WEEKDAY,18,TRAIN,CC3,26677,12840
2025-06,WEEKDAY,15,TRAIN,CC11,17402,9185
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,NE10,8091,5199
2025-06,WEEKDAY,21,TRAIN,NS25/EW13,89191,12195
2025-06,WEEKDAY,18,TRAIN,BP9,2320,5473
2025-06,WEEKDAY,16,TRAIN,TE29,2553,3879
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,BP11,1326,1333
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,SW7,284,26
2025-06,WEEKDAY,7,TRAIN,PW6,5101,678
2025-06,WEEKDAY,20,TRAIN,CC21,13630,8997
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,10827,8875
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,TE25,1713,1673
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,EW33,2525,3390
2025-06,WEEKDAY,9,TRAIN,PE2,9099,1943
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,EW10,1482,3521
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,658,1395
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,EW3,9395,4601
2025-06,WEEKDAY,23,TRAIN,DT27,1269,3734
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,EW30,1122,2412
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,SW4,1855,691
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,DT27,2860,2390
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,DT31,3445,3346
2025-06,WEEKDAY,20,TRAIN,TE26,12812,9459
2025-06,WEEKDAY,14,TRAIN,TE26,11909,11967
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,BP13,516,549
2025-06,WEEKDAY,5,TRAIN,NS17/CC15,5362,1328
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,EW22,836,640
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,EW17,4381,1953
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,EW15,10566,11358
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,DT21,3441,2917
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,DT20,2791,3069
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,CC28,112,654
2025-06,WEEKDAY,5,TRAIN,TE24,168,6
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2365,340
2025-06,WEEKDAY,12,TRAIN,TE18,12498,16299
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,CC5,1522,1364
2025-06,WEEKDAY,5,TRAIN,BP7,1182,386
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,SW1,1414,916
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,EW5,14912,8292
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,NE5,7188,9311
2025-06,WEEKDAY,11,TRAIN,EW16/NE3/TE17,39292,31443
2025-06,WEEKDAY,6,TRAIN,DT5,10318,4807
2025-06,WEEKDAY,19,TRAIN,EW10,11489,29505
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,BP9,1592,1218
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,TE7,117,10
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,DT7,1289,2299
2025-06,WEEKDAY,21,TRAIN,DT29,2656,12094
2025-06,WEEKDAY,12,TRAIN,SE3,3167,1925
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,EW9,9017,13747
2025-06,WEEKDAY,6,TRAIN,NS12,28648,7970
2025-06,WEEKDAY,12,TRAIN,EW8/CC9,43220,56051
2025-06,WEEKENDS/HOLIDAY,13,TRAIN,DT10,1762,1256
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,EW14/NS26,178,76
2025-06,WEEKDAY,22,TRAIN,SE4,686,3586
2025-06,WEEKDAY,20,TRAIN,BP8,1711,2208
2025-06,WEEKDAY,13,TRAIN,CC19/DT9,6457,6035
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,NE9,8360,4483
2025-06,WEEKDAY,17,TRAIN,NS21/DT11,93205,89751
2025-06,WEEKDAY,7,TRAIN,CC19/DT9,6330,9529
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,NS14,7658,16296
2025-06,WEEKDAY,0,TRAIN,DT17,210,106
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,TE18,26,2
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,EW22,304,1269
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1786,1872
2025-06,WEEKDAY,5,TRAIN,EW27,19661,4502
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,CG1/DT35,582,1146
2025-06,WEEKDAY,8,TRAIN,NS3,56012,17109
2025-06,WEEKDAY,0,TRAIN,EW4,91,2447
2025-06,WEEKDAY,16,TRAIN,NE14,23133,31518
2025-06,WEEKDAY,14,TRAIN,EW21/CC22,18356,16835
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,EW12/DT14,681,130
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,EW7,5674,3425
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,TE26,7333,7337
2025-06,WEEKDAY,0,TRAIN,EW29,8,292
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,TE27,94,0
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,BP5,1149,874
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,SE2,749,3323
2025-06,WEEKDAY,19,TRAIN,DT6,7222,9482
2025-06,WEEKDAY,15,TRAIN,PE1,2773,3035
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,CC5,4838,3291
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,TE6,5840,3306
2025-06,WEEKDAY,15,TRAIN,NS17/CC15,20332,15868
2025-06,WEEKDAY,6,TRAIN,EW12/DT14,13285,16819
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,NE9,4984,3318
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,TE27,2799,1060
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,TE23,1156,1358
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,DT17,2390,2416
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,PE7,14,246
2025-06,WEEKDAY,10,TRAIN,SW2,4784,3847
2025-06,WEEKDAY,14,TRAIN,BP11,2693,2464
2025-06,WEEKDAY,6,TRAIN,TE1,10492,2851
2025-06,WEEKDAY,8,TRAIN,SE2,16954,2488
2025-06,WEEKDAY,9,TRAIN,DT28,16455,14766
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,209,108
2025-06,WEEKDAY,6,TRAIN,EW21/CC22,10416,17272
2025-06,WEEKDAY,23,TRAIN,DT30,621,5998
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,NS20,6813,14531
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,TE23,1285,1596
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,TE15,5023,5636
2025-06,WEEKDAY,20,TRAIN,SW4,1519,5949
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,CC23,2221,1548
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,EW2/DT32,24652,30986
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,CC26,3169,2046
2025-06,WEEKDAY,14,TRAIN,CC21,9893,8204
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,EW16/NE3/TE17,9798,8545
2025-06,WEEKDAY,13,TRAIN,BP9,2608,2284
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,EW23,24526,27899
2025-06,WEEKDAY,7,TRAIN,EW2/DT32,111471,47464
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,BP11,873,1878
2025-06,WEEKDAY,0,TRAIN,NS24/NE6/CC1,345,335
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,EW21/CC22,9282,7099
2025-06,WEEKDAY,21,TRAIN,TE18,15386,4269
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,SW2,2667,3004
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1844,1476
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,4760,5473
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,DT17,5582,2863
2025-06,WEEKENDS/HOLIDAY,21,TRAIN,SW5,2411,3384
2025-06,WEEKDAY,20,TRAIN,SE2,2161,9533
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,TE22,2293,2995
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,TE19,1369,504
2025-06,WEEKDAY,17,TRAIN,BP3,4366,6945
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NS10,18094,17629
2025-06,WEEKDAY,8,TRAIN,TE11,11732,5778
2025-06,WEEKDAY,12,TRAIN,CG1/DT35,11790,14492
2025-06,WEEKDAY,13,TRAIN,SW2,6018,5344
2025-06,WEEKDAY,13,TRAIN,CC14,5221,6714
2025-06,WEEKDAY,15,TRAIN,DT5,12269,12695
2025-06,WEEKDAY,10,TRAIN,DT24,5577,2701
2025-06,WEEKDAY,10,TRAIN,BP4,2626,2202
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,NE5,9658,6033
2025-06,WEEKENDS/HOLIDAY,8,TRAIN,SE2,3133,1085
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,TE23,1484,875
2025-06,WEEKDAY,21,TRAIN,TE13,3441,2476
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,PE6,3512,3305
2025-06,WEEKENDS/HOLIDAY,17,TRAIN,NE14,14325,15200
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,EW29,6043,3835
2025-06,WEEKENDS/HOLIDAY,14,TRAIN,SW2,2831,2698
2025-06,WEEKENDS/HOLIDAY,18,TRAIN,EW20,5538,5703
2025-06,WEEKENDS/HOLIDAY,19,TRAIN,TE19,1771,1454
2025-06,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1889,8353
2025-06,WEEKDAY,22,TRAIN,SW6,749,4073
2025-06,WEEKDAY,17,TRAIN,TE1,23374,5296
2025-06,WEEKDAY,13,TRAIN,EW16/NE3/TE17,29646,49251
2025-06,WEEKDAY,10,TRAIN,SE1,4723,1965
2025-06,WEEKDAY,11,TRAIN,NS23,17283,43705
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,NS7,9932,8703
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,TE23,17,109
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,TE27,3262,1651
2025-06,WEEKDAY,12,TRAIN,EW23,41305,38862
2025-06,WEEKDAY,15,TRAIN,DT25,3000,3207
2025-06,WEEKDAY,10,TRAIN,EW11,18364,17391
2025-06,WEEKDAY,13,TRAIN,PW7,2572,3052
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,TE28,1871,862
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,PE2,876,3327
2025-06,WEEKDAY,20,TRAIN,BP9,1064,2557
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,BP2,1160,1045
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2221,748
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,EW31,1938,595
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,CC20,1310,1545
2025-06,WEEKDAY,16,TRAIN,BP11,2712,3291
2025-06,WEEKDAY,0,TRAIN,SW1,57,57
2025-06,WEEKDAY,5,TRAIN,SW4,1153,46
2025-06,WEEKDAY,22,TRAIN,EW8/CC9,34861,21895
2025-06,WEEKDAY,16,TRAIN,BP8,2034,1718
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,CC21,3149,5715
2025-06,WEEKDAY,11,TRAIN,DT8,4256,2274
2025-06,WEEKDAY,22,TRAIN,CC4/DT15,23318,2628
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,NS10,22040,10344
2025-06,WEEKDAY,6,TRAIN,NE11,6191,5333
2025-06,WEEKENDS/HOLIDAY,10,TRAIN,SW8,1212,535
2025-06,WEEKENDS/HOLIDAY,0,TRAIN,NS23,177,112
2025-06,WEEKDAY,12,TRAIN,TE5,4393,2586
2025-06,WEEKDAY,12,TRAIN,NS18,14844,9303
2025-06,WEEKDAY,10,TRAIN,BP3,4519,1511
2025-06,WEEKDAY,17,TRAIN,NE10,28800,22738
2025-06,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3388,2386
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,13293,2402
2025-06,WEEKDAY,21,TRAIN,EW4,6901,19885
2025-06,WEEKENDS/HOLIDAY,23,TRAIN,DT4,58,532
2025-06,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1319,2333
2025-06,WEEKDAY,14,TRAIN,EW12/DT14,61477,63579
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,EW5,17378,13117
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5466,9469
2025-06,WEEKDAY,13,TRAIN,NS5,22509,19395
2025-06,WEEKDAY,20,TRAIN,EW23,41245,53160
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,TE5,1161,3025
2025-06,WEEKDAY,6,TRAIN,NE16/STC,39387,16318
2025-06,WEEKENDS/HOLIDAY,16,TRAIN,CC14,2680,2662
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,EW24/NS1,2383,333
2025-06,WEEKDAY,15,TRAIN,CC25,4856,3966
2025-06,WEEKENDS/HOLIDAY,7,TRAIN,NS11,16255,7873
2025-06,WEEKDAY,5,TRAIN,NE14,7474,932
2025-06,WEEKDAY,6,TRAIN,DT29,12196,1910
2025-06,WEEKDAY,15,TRAIN,NE12/CC13,47372,55450
2025-06,WEEKDAY,18,TRAIN,DT29,12756,26185
2025-06,WEEKDAY,18,TRAIN,EW21/CC22,119626,49676
2025-06,WEEKDAY,21,TRAIN,NS19,21615,46619
2025-06,WEEKENDS/HOLIDAY,12,TRAIN,PW6,953,540
2025-06,WEEKENDS/HOLIDAY,15,TRAIN,EW9,12108,11168
2025-06,WEEKENDS/HOLIDAY,6,TRAIN,BP4,707,129
2025-06,WEEKDAY,10,TRAIN,NE9,25205,17190
2025-06,WEEKENDS/HOLIDAY,5,TRAIN,EW32,343,80
2025-06,WEEKENDS/HOLIDAY,20,TRAIN,BP4,377,939
2025-06,WEEKDAY,14,TRAIN,PE2,4543,4628
2025-06,WEEKDAY,16,TRAIN,EW25,8199,10590
