from_station_name,to_station_name,trip_duration_in_minutes
Hillview,Toa Payoh,32
Hillview,Tuas Crescent,59
Hillview,Tuas Link,63
Hillview,Tuas West Road,61
Hillview,Ubi,50
Hillview,Upper Changi,65
Hillview,Woodlands North,50
Hillview,Woodlands South,46
Hillview,Woodleigh,37
Hillview,Yew Tee,29
Hillview,Yio Chu Kang,41
Hillview,Yishun,49
Hougang,Hougang,0
Hougang,Jalan Besar,35
Hougang,Joo Koon,66
Hougang,Kaki Bukit,33
Hougang,Kallang,37
Hougang,Kembangan,37
Hougang,Kent Ridge,43
Hougang,Khatib,39
Hougang,King Albert Park,37
Hougang,Kovan,6
Hougang,Lakeside,57
Hougang,Lavender,37
Hougang,Lentor,44
Hougang,Little India,19
Hougang,Lorong Chuan,19
Hougang,MacPherson,24
Hougang,Marina South Pier,36
Hougang,Marsiling,56
Hougang,Marymount,25
Hougang,Mattar,31
Hougang,Mayflower,41
Hougang,Mountbatten,32
Hougang,Newton,27
Hougang,Nicoll Highway,36
Hougang,Orchard Boulevard,38
Hougang,Outram Park,26
Hougang,Pasir Panjang,43
Hougang,Pasir Ris,52
Hougang,Pioneer,62
Hougang,Potong Pasir,12
Hougang,Queenstown,40
Hougang,Redhill,37
Hougang,Rochor,26
Hougang,Sembawang,46
Hougang,Sengkang,8
Hougang,Simei,47
Hougang,Sixth Avenue,35
Hougang,Somerset,30
Hougang,Springleaf,46
Hougang,Stevens,29
Hougang,Tai Seng,22
Hougang,Tampines East,43
Hougang,Tampines West,39
Hougang,Tan Kah Kee,33
Hougang,Tanah Merah,42
Hougang,Telok Ayer,31
Hougang,Telok Blangah,39
Hougang,Tiong Bahru,35
Hougang,Toa Payoh,32
Hougang,Tuas Crescent,71
Hougang,Tuas Link,75
Hougang,Tuas West Road,73
Hougang,Ubi,31
Hougang,Upper Changi,46
Hougang,Woodlands North,56
Hougang,Woodlands South,51
Hougang,Woodleigh,10
Hougang,Yew Tee,67
Hougang,Yio Chu Kang,34
Hougang,Yishun,41
Jalan Besar,Jalan Besar,0
Jalan Besar,Joo Koon,55
Jalan Besar,Kaki Bukit,15
Jalan Besar,Kallang,29
Jalan Besar,Kembangan,30
Jalan Besar,Kent Ridge,38
Jalan Besar,Khatib,47
Jalan Besar,King Albert Park,33
Jalan Besar,Kovan,33
Jalan Besar,Lakeside,47
Jalan Besar,Lavender,27
Jalan Besar,Lentor,45
Jalan Besar,Little India,20
Jalan Besar,Lorong Chuan,27
Jalan Besar,MacPherson,11
Jalan Besar,Marina South Pier,31
Jalan Besar,Marsiling,64
Jalan Besar,Marymount,33
Jalan Besar,Mattar,9
Jalan Besar,Mayflower,42
Jalan Besar,Mountbatten,24
Jalan Besar,Newton,23
Jalan Besar,Nicoll Highway,25
Jalan Besar,Orchard Boulevard,30
Jalan Besar,Outram Park,16
Jalan Besar,Pasir Panjang,33
Jalan Besar,Pasir Ris,34
Jalan Besar,Pioneer,52
Jalan Besar,Potong Pasir,26
Jalan Besar,Queenstown,29
Jalan Besar,Redhill,27
Jalan Besar,Rochor,19
Jalan Besar,Sembawang,54
Jalan Besar,Sengkang,39
Jalan Besar,Simei,33
Jalan Besar,Sixth Avenue,31
Jalan Besar,Somerset,27
Jalan Besar,Springleaf,48
Jalan Besar,Stevens,25
Jalan Besar,Tai Seng,19
Jalan Besar,Tampines East,25
Jalan Besar,Tampines West,21
Jalan Besar,Tan Kah Kee,29
Jalan Besar,Tanah Merah,35
Jalan Besar,Telok Ayer,11
Jalan Besar,Telok Blangah,29
Jalan Besar,Tiong Bahru,25
Jalan Besar,Toa Payoh,34
Jalan Besar,Tuas Crescent,60
Jalan Besar,Tuas Link,65
Jalan Besar,Tuas West Road,63
Jalan Besar,Ubi,13
Jalan Besar,Upper Changi,28
Jalan Besar,Woodlands North,57
Jalan Besar,Woodlands South,52
Jalan Besar,Woodleigh,28
Jalan Besar,Yew Tee,58
Jalan Besar,Yio Chu Kang,42
Jalan Besar,Yishun,49
Joo Koon,Joo Koon,0
Joo Koon,Kaki Bukit,66
Joo Koon,Kallang,49
Joo Koon,Kembangan,58
Joo Koon,Kent Ridge,37
Joo Koon,Khatib,60
Joo Koon,King Albert Park,53
Joo Koon,Kovan,63
Joo Koon,Lakeside,12
Joo Koon,Lavender,47
Joo Koon,Lentor,62
Joo Koon,Little India,50
Joo Koon,Lorong Chuan,53
Joo Koon,MacPherson,62
Joo Koon,Marina South Pier,49
Joo Koon,Marsiling,43
Joo Koon,Marymount,48
Joo Koon,Mattar,61
Joo Koon,Mayflower,60
Joo Koon,Mountbatten,66
Joo Koon,Newton,51
Joo Koon,Nicoll Highway,63
Joo Koon,Orchard Boulevard,50
Joo Koon,Outram Park,36
Joo Koon,Pasir Panjang,42
Joo Koon,Pasir Ris,73
Joo Koon,Pioneer,6
Joo Koon,Potong Pasir,57
Joo Koon,Queenstown,29
Joo Koon,Redhill,31
Joo Koon,Rochor,54
Joo Koon,Sembawang,53
Joo Koon,Sengkang,70
Joo Koon,Simei,68
Joo Koon,Sixth Avenue,50
Joo Koon,Somerset,50
Joo Koon,Springleaf,61
Joo Koon,Stevens,49
Joo Koon,Tai Seng,61
Joo Koon,Tampines East,76
Joo Koon,Tampines West,72
Joo Koon,Tan Kah Kee,48
Joo Koon,Tanah Merah,63
Joo Koon,Telok Ayer,51
Joo Koon,Telok Blangah,46
Joo Koon,Tiong Bahru,33
Joo Koon,Toa Payoh,58
Joo Koon,Tuas Crescent,9
Joo Koon,Tuas Link,13
Joo Koon,Tuas West Road,11
Joo Koon,Ubi,65
Joo Koon,Upper Changi,80
Joo Koon,Woodlands North,57
Joo Koon,Woodlands South,57
Joo Koon,Woodleigh,58
Joo Koon,Yew Tee,32
Joo Koon,Yio Chu Kang,62
Joo Koon,Yishun,58
Kaki Bukit,Kaki Bukit,0
Kaki Bukit,Kallang,26
Kaki Bukit,Kembangan,26
Kaki Bukit,Kent Ridge,48
Kaki Bukit,Khatib,43
Kaki Bukit,King Albert Park,44
Kaki Bukit,Kovan,31
Kaki Bukit,Lakeside,58
Kaki Bukit,Lavender,28
Kaki Bukit,Lentor,48
Kaki Bukit,Little India,31
Kaki Bukit,Lorong Chuan,23
Kaki Bukit,MacPherson,7
Kaki Bukit,Marina South Pier,42
Kaki Bukit,Marsiling,60
Kaki Bukit,Marymount,29
Kaki Bukit,Mattar,9
Kaki Bukit,Mayflower,46
Kaki Bukit,Mountbatten,20
Kaki Bukit,Newton,34
Kaki Bukit,Nicoll Highway,24
Kaki Bukit,Orchard Boulevard,41
Kaki Bukit,Outram Park,27
Kaki Bukit,Pasir Panjang,44
Kaki Bukit,Pasir Ris,22
Kaki Bukit,Pioneer,63
Kaki Bukit,Potong Pasir,32
Kaki Bukit,Queenstown,41
Kaki Bukit,Redhill,38
Kaki Bukit,Rochor,31
Kaki Bukit,Sembawang,51
Kaki Bukit,Sengkang,37
Kaki Bukit,Simei,22
Kaki Bukit,Sixth Avenue,42
Kaki Bukit,Somerset,38
Kaki Bukit,Springleaf,51
Kaki Bukit,Stevens,37
Kaki Bukit,Tai Seng,16
Kaki Bukit,Tampines East,14
Kaki Bukit,Tampines West,9
Kaki Bukit,Tan Kah Kee,40
Kaki Bukit,Tanah Merah,26
Kaki Bukit,Telok Ayer,22
Kaki Bukit,Telok Blangah,40
Kaki Bukit,Tiong Bahru,36
Kaki Bukit,Toa Payoh,37
Kaki Bukit,Tuas Crescent,72
Kaki Bukit,Tuas Link,76
Kaki Bukit,Tuas West Road,74
Kaki Bukit,Ubi,5
Kaki Bukit,Upper Changi,17
Kaki Bukit,Woodlands North,60
Kaki Bukit,Woodlands South,55
Kaki Bukit,Woodleigh,30
Kaki Bukit,Yew Tee,70
Kaki Bukit,Yio Chu Kang,38
Kaki Bukit,Yishun,45
Kallang,Kallang,0
Kallang,Kembangan,12
Kallang,Kent Ridge,40
Kallang,Khatib,40
Kallang,King Albert Park,30
Kallang,Kovan,35
Kallang,Lakeside,41
Kallang,Lavender,5
Kallang,Lentor,42
Kallang,Little India,18
Kallang,Lorong Chuan,28
Kallang,MacPherson,18
Kallang,Marina South Pier,20
Kallang,Marsiling,57
Kallang,Marymount,34
Kallang,Mattar,24
Kallang,Mayflower,39
Kallang,Mountbatten,20
Kallang,Newton,20
Kallang,Nicoll Highway,24
Kallang,Orchard Boulevard,27
Kallang,Outram Park,16
Kallang,Pasir Panjang,40
Kallang,Pasir Ris,27
Kallang,Pioneer,46
Kallang,Potong Pasir,30
Kallang,Queenstown,23
Kallang,Redhill,21
Kallang,Rochor,16
Kallang,Sembawang,48
Kallang,Sengkang,42
Kallang,Simei,22
Kallang,Sixth Avenue,28
Kallang,Somerset,17
Kallang,Springleaf,45
Kallang,Stevens,22
Kallang,Tai Seng,20
Kallang,Tampines East,34
Kallang,Tampines West,32
Kallang,Tan Kah Kee,26
Kallang,Tanah Merah,17
Kallang,Telok Ayer,22
Kallang,Telok Blangah,35
Kallang,Tiong Bahru,19
Kallang,Toa Payoh,25
Kallang,Tuas Crescent,55
Kallang,Tuas Link,59
Kallang,Tuas West Road,57
Kallang,Ubi,24
Kallang,Upper Changi,37
Kallang,Woodlands North,54
Kallang,Woodlands South,49
Kallang,Woodleigh,32
Kallang,Yew Tee,52
Kallang,Yio Chu Kang,35
Kallang,Yishun,42
Kembangan,Kembangan,0
Kembangan,Kent Ridge,48
Kembangan,Khatib,47
Kembangan,King Albert Park,38
Kembangan,Kovan,35
Kembangan,Lakeside,49
Kembangan,Lavender,14
Kembangan,Lentor,50
Kembangan,Little India,26
Kembangan,Lorong Chuan,27
Kembangan,MacPherson,17
Kembangan,Marina South Pier,28
Kembangan,Marsiling,64
Kembangan,Marymount,33
Kembangan,Mattar,24
Kembangan,Mayflower,48
Kembangan,Mountbatten,19
Kembangan,Newton,28
Kembangan,Nicoll Highway,23
Kembangan,Orchard Boulevard,36
Kembangan,Outram Park,25
Kembangan,Pasir Panjang,48
Kembangan,Pasir Ris,19
Kembangan,Pioneer,54
Kembangan,Potong Pasir,36
Kembangan,Queenstown,32
Kembangan,Redhill,30
Kembangan,Rochor,25
Kembangan,Sembawang,55
Kembangan,Sengkang,41
Kembangan,Simei,13
Kembangan,Sixth Avenue,36
Kembangan,Somerset,26
Kembangan,Springleaf,53
Kembangan,Stevens,31
Kembangan,Tai Seng,20
Kembangan,Tampines East,26
Kembangan,Tampines West,26
Kembangan,Tan Kah Kee,34
Kembangan,Tanah Merah,9
Kembangan,Telok Ayer,30
Kembangan,Telok Blangah,44
Kembangan,Tiong Bahru,27
Kembangan,Toa Payoh,34
Kembangan,Tuas Crescent,63
Kembangan,Tuas Link,67
Kembangan,Tuas West Road,65
Kembangan,Ubi,24
Kembangan,Upper Changi,29
Kembangan,Woodlands North,62
Kembangan,Woodlands South,58
Kembangan,Woodleigh,34
Kembangan,Yew Tee,61
Kembangan,Yio Chu Kang,42
Kembangan,Yishun,49
Kent Ridge,Kent Ridge,0
Kent Ridge,Khatib,43
Kent Ridge,King Albert Park,28
Kent Ridge,Kovan,41
Kent Ridge,Lakeside,29
Kent Ridge,Lavender,38
Kent Ridge,Lentor,38
Kent Ridge,Little India,29
Kent Ridge,Lorong Chuan,29
Kent Ridge,MacPherson,39
Kent Ridge,Marina South Pier,39
Kent Ridge,Marsiling,51
Kent Ridge,Marymount,24
Kent Ridge,Mattar,44
Kent Ridge,Mayflower,35
Kent Ridge,Mountbatten,46
Kent Ridge,Newton,27
Kent Ridge,Nicoll Highway,42
Kent Ridge,Orchard Boulevard,34
Kent Ridge,Outram Park,25
Kent Ridge,Pasir Panjang,10
Kent Ridge,Pasir Ris,63
Kent Ridge,Pioneer,34
Kent Ridge,Potong Pasir,39
Kent Ridge,Queenstown,19
Kent Ridge,Redhill,22
Kent Ridge,Rochor,30
Kent Ridge,Sembawang,51
Kent Ridge,Sengkang,47
Kent Ridge,Simei,58
Kent Ridge,Sixth Avenue,26
Kent Ridge,Somerset,38
Kent Ridge,Springleaf,41
Kent Ridge,Stevens,24
Kent Ridge,Tai Seng,37
Kent Ridge,Tampines East,58
Kent Ridge,Tampines West,53
Kent Ridge,Tan Kah Kee,24
Kent Ridge,Tanah Merah,53
Kent Ridge,Telok Ayer,33
Kent Ridge,Telok Blangah,14
Kent Ridge,Tiong Bahru,24
Kent Ridge,Toa Payoh,37
Kent Ridge,Tuas Crescent,42
Kent Ridge,Tuas Link,47
Kent Ridge,Tuas West Road,45
Kent Ridge,Ubi,46
Kent Ridge,Upper Changi,61
Kent Ridge,Woodlands North,50
Kent Ridge,Woodlands South,45
Kent Ridge,Woodleigh,40
Kent Ridge,Yew Tee,40
Kent Ridge,Yio Chu Kang,38
Kent Ridge,Yishun,45
Khatib,Khatib,0
Khatib,King Albert Park,39
Khatib,Kovan,36
Khatib,Lakeside,52
Khatib,Lavender,38
Khatib,Lentor,34
Khatib,Little India,31
Khatib,Lorong Chuan,25
Khatib,MacPherson,35
Khatib,Marina South Pier,36
Khatib,Marsiling,20
Khatib,Marymount,25
Khatib,Mattar,41
Khatib,Mayflower,36
Khatib,Mountbatten,42
Khatib,Newton,22
Khatib,Nicoll Highway,44
Khatib,Orchard Boulevard,32
Khatib,Outram Park,35
Khatib,Pasir Panjang,48
Khatib,Pasir Ris,62
Khatib,Pioneer,57
Khatib,Potong Pasir,38
Khatib,Queenstown,47
Khatib,Redhill,45
Khatib,Rochor,33
Khatib,Sembawang,11
Khatib,Sengkang,43
Khatib,Simei,57
Khatib,Sixth Avenue,37
Khatib,Somerset,26
Khatib,Springleaf,31
Khatib,Stevens,31
Khatib,Tai Seng,33
Khatib,Tampines East,53
Khatib,Tampines West,49
Khatib,Tan Kah Kee,35
Khatib,Tanah Merah,53
Khatib,Telok Ayer,41
Khatib,Telok Blangah,52
Khatib,Tiong Bahru,43
Khatib,Toa Payoh,18
Khatib,Tuas Crescent,66
Khatib,Tuas Link,70
Khatib,Tuas West Road,68
Khatib,Ubi,41
Khatib,Upper Changi,56
Khatib,Woodlands North,27
Khatib,Woodlands South,27
Khatib,Woodleigh,36
Khatib,Yew Tee,31
Khatib,Yio Chu Kang,8
Khatib,Yishun,6
King Albert Park,King Albert Park,0
King Albert Park,Kovan,34
King Albert Park,Lakeside,44
King Albert Park,Lavender,28
King Albert Park,Lentor,31
King Albert Park,Little India,16
King Albert Park,Lorong Chuan,30
King Albert Park,MacPherson,40
King Albert Park,Marina South Pier,34
King Albert Park,Marsiling,47
King Albert Park,Marymount,24
King Albert Park,Mattar,39
King Albert Park,Mayflower,28
King Albert Park,Mountbatten,33
King Albert Park,Newton,13
King Albert Park,Nicoll Highway,29
King Albert Park,Orchard Boulevard,20
King Albert Park,Outram Park,28
King Albert Park,Pasir Panjang,33
King Albert Park,Pasir Ris,54
King Albert Park,Pioneer,49
King Albert Park,Potong Pasir,28
King Albert Park,Queenstown,35
King Albert Park,Redhill,37
King Albert Park,Rochor,17
King Albert Park,Sembawang,47
King Albert Park,Sengkang,41
King Albert Park,Simei,48
King Albert Park,Sixth Avenue,6
King Albert Park,Somerset,24
King Albert Park,Springleaf,34
King Albert Park,Stevens,11
King Albert Park,Tai Seng,38
King Albert Park,Tampines East,54
King Albert Park,Tampines West,50
King Albert Park,Tan Kah Kee,8
King Albert Park,Tanah Merah,44
King Albert Park,Telok Ayer,26
King Albert Park,Telok Blangah,38
King Albert Park,Tiong Bahru,37
King Albert Park,Toa Payoh,24
King Albert Park,Tuas Crescent,58
King Albert Park,Tuas Link,62
King Albert Park,Tuas West Road,60
King Albert Park,Ubi,43
King Albert Park,Upper Changi,58
King Albert Park,Woodlands North,43
King Albert Park,Woodlands South,38
King Albert Park,Woodleigh,30
King Albert Park,Yew Tee,36
King Albert Park,Yio Chu Kang,34
King Albert Park,Yishun,41
Kovan,Kovan,0
Kovan,Lakeside,55
Kovan,Lavender,35
Kovan,Lentor,41
Kovan,Little India,16
Kovan,Lorong Chuan,17
Kovan,MacPherson,22
Kovan,Marina South Pier,34
Kovan,Marsiling,53
Kovan,Marymount,22
Kovan,Mattar,29
Kovan,Mayflower,39
Kovan,Mountbatten,29
Kovan,Newton,24
Kovan,Nicoll Highway,33
Kovan,Orchard Boulevard,36
Kovan,Outram Park,24
Kovan,Pasir Panjang,41
Kovan,Pasir Ris,50
Kovan,Pioneer,60
Kovan,Potong Pasir,10
Kovan,Queenstown,37
Kovan,Redhill,35
Kovan,Rochor,24
Kovan,Sembawang,44
Kovan,Sengkang,10
Kovan,Simei,45
Kovan,Sixth Avenue,32
Kovan,Somerset,27
Kovan,Springleaf,44
Kovan,Stevens,27
Kovan,Tai Seng,20
Kovan,Tampines East,41
Kovan,Tampines West,36
Kovan,Tan Kah Kee,30
Kovan,Tanah Merah,40
Kovan,Telok Ayer,29
Kovan,Telok Blangah,37
Kovan,Tiong Bahru,33
Kovan,Toa Payoh,30
Kovan,Tuas Crescent,68
Kovan,Tuas Link,73
Kovan,Tuas West Road,71
Kovan,Ubi,29
Kovan,Upper Changi,44
Kovan,Woodlands North,53
Kovan,Woodlands South,49
Kovan,Woodleigh,8
Kovan,Yew Tee,64
Kovan,Yio Chu Kang,31
Kovan,Yishun,39
Lakeside,Lakeside,0
Lakeside,Lavender,39
Lakeside,Lentor,54
Lakeside,Little India,42
Lakeside,Lorong Chuan,45
Lakeside,MacPherson,54
Lakeside,Marina South Pier,40
Lakeside,Marsiling,35
Lakeside,Marymount,39
Lakeside,Mattar,53
Lakeside,Mayflower,51
Lakeside,Mountbatten,57
Lakeside,Newton,42
Lakeside,Nicoll Highway,55
Lakeside,Orchard Boulevard,42
Lakeside,Outram Park,28
Lakeside,Pasir Panjang,34
Lakeside,Pasir Ris,65
Lakeside,Pioneer,8
Lakeside,Potong Pasir,48
Lakeside,Queenstown,21
Lakeside,Redhill,23
Lakeside,Rochor,46
Lakeside,Sembawang,45
Lakeside,Sengkang,61
Lakeside,Simei,59
Lakeside,Sixth Avenue,42
Lakeside,Somerset,42
Lakeside,Springleaf,53
Lakeside,Stevens,40
Lakeside,Tai Seng,53
Lakeside,Tampines East,68
Lakeside,Tampines West,64
Lakeside,Tan Kah Kee,40
Lakeside,Tanah Merah,55
Lakeside,Telok Ayer,42
Lakeside,Telok Blangah,38
Lakeside,Tiong Bahru,25
Lakeside,Toa Payoh,50
Lakeside,Tuas Crescent,17
Lakeside,Tuas Link,21
Lakeside,Tuas West Road,19
Lakeside,Ubi,56
Lakeside,Upper Changi,72
Lakeside,Woodlands North,48
Lakeside,Woodlands South,48
Lakeside,Woodleigh,50
Lakeside,Yew Tee,24
Lakeside,Yio Chu Kang,54
Lakeside,Yishun,50
Lavender,Lavender,0
Lavender,Lentor,40
Lavender,Little India,16
Lavender,Lorong Chuan,30
Lavender,MacPherson,20
Lavender,Marina South Pier,18
Lavender,Marsiling,55
Lavender,Marymount,36
Lavender,Mattar,26
Lavender,Mayflower,37
Lavender,Mountbatten,22
Lavender,Newton,18
Lavender,Nicoll Highway,23
Lavender,Orchard Boulevard,25
Lavender,Outram Park,14
Lavender,Pasir Panjang,38
Lavender,Pasir Ris,29
Lavender,Pioneer,44
Lavender,Potong Pasir,28
Lavender,Queenstown,21
Lavender,Redhill,19
Lavender,Rochor,14
Lavender,Sembawang,46
Lavender,Sengkang,41
Lavender,Simei,24
Lavender,Sixth Avenue,26
Lavender,Somerset,15
Lavender,Springleaf,43
Lavender,Stevens,20
Lavender,Tai Seng,22
Lavender,Tampines East,36
Lavender,Tampines West,34
Lavender,Tan Kah Kee,24
Lavender,Tanah Merah,19
Lavender,Telok Ayer,20
Lavender,Telok Blangah,33
Lavender,Tiong Bahru,17
Lavender,Toa Payoh,23
Lavender,Tuas Crescent,53
Lavender,Tuas Link,57
Lavender,Tuas West Road,55
Lavender,Ubi,26
Lavender,Upper Changi,39
Lavender,Woodlands North,52
Lavender,Woodlands South,47
Lavender,Woodleigh,30
Lavender,Yew Tee,50
Lavender,Yio Chu Kang,33
Lavender,Yishun,40
Lentor,Lentor,0
Lentor,Little India,28
Lentor,Lorong Chuan,30
Lentor,MacPherson,40
Lentor,Marina South Pier,42
Lentor,Marsiling,24
Lentor,Marymount,24
Lentor,Mattar,46
Lentor,Mayflower,6
Lentor,Mountbatten,45
Lentor,Newton,25
Lentor,Nicoll Highway,41
Lentor,Orchard Boulevard,22
Lentor,Outram Park,29
Lentor,Pasir Panjang,43
Lentor,Pasir Ris,66
Lentor,Pioneer,59
Lentor,Potong Pasir,40
Lentor,Queenstown,43
Lentor,Redhill,40
Lentor,Rochor,29
Lentor,Sembawang,26
Lentor,Sengkang,48
Lentor,Simei,60
Lentor,Sixth Avenue,29
Lentor,Somerset,32
Lentor,Springleaf,6
Lentor,Stevens,18
Lentor,Tai Seng,38
Lentor,Tampines East,58
Lentor,Tampines West,54
Lentor,Tan Kah Kee,27
Lentor,Tanah Merah,56
Lentor,Telok Ayer,38
Lentor,Telok Blangah,47
Lentor,Tiong Bahru,38
Lentor,Toa Payoh,36
Lentor,Tuas Crescent,67
Lentor,Tuas Link,72
Lentor,Tuas West Road,70
Lentor,Ubi,46
Lentor,Upper Changi,61
Lentor,Woodlands North,15
Lentor,Woodlands South,11
Lentor,Woodleigh,41
Lentor,Yew Tee,35
Lentor,Yio Chu Kang,39
Lentor,Yishun,32
Little India,Little India,0
Little India,Lorong Chuan,24
Little India,MacPherson,27
Little India,Marina South Pier,21
Little India,Marsiling,48
Little India,Marymount,25
Little India,Mattar,26
Little India,Mayflower,25
Little India,Mountbatten,21
Little India,Newton,6
Little India,Nicoll Highway,17
Little India,Orchard Boulevard,17
Little India,Outram Park,11
Little India,Pasir Panjang,28
Little India,Pasir Ris,42
Little India,Pioneer,47
Little India,Potong Pasir,10
Little India,Queenstown,24
Little India,Redhill,22
Little India,Rochor,5
Little India,Sembawang,39
Little India,Sengkang,23
Little India,Simei,36
Little India,Sixth Avenue,14
Little India,Somerset,14
Little India,Springleaf,30
Little India,Stevens,8
Little India,Tai Seng,28
Little India,Tampines East,42
Little India,Tampines West,37
Little India,Tan Kah Kee,12
Little India,Tanah Merah,32
Little India,Telok Ayer,14
Little India,Telok Blangah,24
Little India,Tiong Bahru,20
Little India,Toa Payoh,17
Little India,Tuas Crescent,56
Little India,Tuas Link,60
Little India,Tuas West Road,58
Little India,Ubi,30
Little India,Upper Changi,45
Little India,Woodlands North,40
Little India,Woodlands South,35
Little India,Woodleigh,12
Little India,Yew Tee,48
Little India,Yio Chu Kang,26
Little India,Yishun,34
Lorong Chuan,Lorong Chuan,0
Lorong Chuan,MacPherson,15
Lorong Chuan,Marina South Pier,36
Lorong Chuan,Marsiling,42
Lorong Chuan,Marymount,11
Lorong Chuan,Mattar,21
Lorong Chuan,Mayflower,27
Lorong Chuan,Mountbatten,22
Lorong Chuan,Newton,22
Lorong Chuan,Nicoll Highway,26
Lorong Chuan,Orchard Boulevard,28
Lorong Chuan,Outram Park,32
Lorong Chuan,Pasir Panjang,34
Lorong Chuan,Pasir Ris,42
Lorong Chuan,Pioneer,50
Lorong Chuan,Potong Pasir,18
Lorong Chuan,Queenstown,36
Lorong Chuan,Redhill,38
Lorong Chuan,Rochor,32
Lorong Chuan,Sembawang,32
Lorong Chuan,Sengkang,23
Lorong Chuan,Simei,38
Lorong Chuan,Sixth Avenue,28
Lorong Chuan,Somerset,26
Lorong Chuan,Springleaf,33
Lorong Chuan,Stevens,23
Lorong Chuan,Tai Seng,13
Lorong Chuan,Tampines East,34
Lorong Chuan,Tampines West,29
Lorong Chuan,Tan Kah Kee,26
Lorong Chuan,Tanah Merah,33
Lorong Chuan,Telok Ayer,34
Lorong Chuan,Telok Blangah,38
Lorong Chuan,Tiong Bahru,40
Lorong Chuan,Toa Payoh,18
Lorong Chuan,Tuas Crescent,59
Lorong Chuan,Tuas Link,63
Lorong Chuan,Tuas West Road,61
Lorong Chuan,Ubi,22
Lorong Chuan,Upper Changi,37
Lorong Chuan,Woodlands North,42
Lorong Chuan,Woodlands South,37
Lorong Chuan,Woodleigh,16
Lorong Chuan,Yew Tee,53
Lorong Chuan,Yio Chu Kang,20
Lorong Chuan,Yishun,27
MacPherson,MacPherson,0
MacPherson,Marina South Pier,34
MacPherson,Marsiling,52
MacPherson,Marymount,20
MacPherson,Mattar,5
MacPherson,Mayflower,37
MacPherson,Mountbatten,12
MacPherson,Newton,30
MacPherson,Nicoll Highway,16
MacPherson,Orchard Boulevard,37
MacPherson,Outram Park,23
MacPherson,Pasir Panjang,40
MacPherson,Pasir Ris,26
MacPherson,Pioneer,59
MacPherson,Potong Pasir,24
MacPherson,Queenstown,37
MacPherson,Redhill,34
MacPherson,Rochor,26
MacPherson,Sembawang,42
MacPherson,Sengkang,28
MacPherson,Simei,25
MacPherson,Sixth Avenue,38
MacPherson,Somerset,32
MacPherson,Springleaf,42
MacPherson,Stevens,32
MacPherson,Tai Seng,7
MacPherson,Tampines East,17
MacPherson,Tampines West,13
MacPherson,Tan Kah Kee,36
MacPherson,Tanah Merah,23
MacPherson,Telok Ayer,18
MacPherson,Telok Blangah,36
MacPherson,Tiong Bahru,32
MacPherson,Toa Payoh,28
MacPherson,Tuas Crescent,68
MacPherson,Tuas Link,72
MacPherson,Tuas West Road,70
MacPherson,Ubi,5
MacPherson,Upper Changi,20
MacPherson,Woodlands North,52
MacPherson,Woodlands South,47
MacPherson,Woodleigh,22
MacPherson,Yew Tee,63
MacPherson,Yio Chu Kang,29
MacPherson,Yishun,37
Marina South Pier,Marina South Pier,0
Marina South Pier,Marsiling,53
Marina South Pier,Marymount,36
Marina South Pier,Mattar,37
Marina South Pier,Mayflower,40
Marina South Pier,Mountbatten,30
Marina South Pier,Newton,17
Marina South Pier,Nicoll Highway,26
Marina South Pier,Orchard Boulevard,23
Marina South Pier,Outram Park,16
Marina South Pier,Pasir Panjang,39
Marina South Pier,Pasir Ris,44
Marina South Pier,Pioneer,45
Marina South Pier,Potong Pasir,28
Marina South Pier,Queenstown,23
Marina South Pier,Redhill,21
Marina South Pier,Rochor,25
Marina South Pier,Sembawang,44
Marina South Pier,Sengkang,41
Marina South Pier,Simei,38
Marina South Pier,Sixth Avenue,32
Marina South Pier,Somerset,13
Marina South Pier,Springleaf,45
Marina South Pier,Stevens,27
Marina South Pier,Tai Seng,37
Marina South Pier,Tampines East,51
Marina South Pier,Tampines West,48
Marina South Pier,Tan Kah Kee,30
Marina South Pier,Tanah Merah,34
Marina South Pier,Telok Ayer,24
Marina South Pier,Telok Blangah,35
Marina South Pier,Tiong Bahru,18
Marina South Pier,Toa Payoh,22
Marina South Pier,Tuas Crescent,54
Marina South Pier,Tuas Link,58
Marina South Pier,Tuas West Road,56
Marina South Pier,Ubi,41
Marina South Pier,Upper Changi,54
Marina South Pier,Woodlands North,54
Marina South Pier,Woodlands South,49
Marina South Pier,Woodleigh,30
Marina South Pier,Yew Tee,52
Marina South Pier,Yio Chu Kang,31
Marina South Pier,Yishun,38
Marsiling,Marsiling,0
Marsiling,Marymount,42
Marsiling,Mattar,58
Marsiling,Mayflower,26
Marsiling,Mountbatten,59
Marsiling,Newton,39
Marsiling,Nicoll Highway,61
Marsiling,Orchard Boulevard,42
Marsiling,Outram Park,50
Marsiling,Pasir Panjang,56
Marsiling,Pasir Ris,79
Marsiling,Pioneer,40
Marsiling,Potong Pasir,55
Marsiling,Queenstown,43
Marsiling,Redhill,46
Marsiling,Rochor,49
Marsiling,Sembawang,13
Marsiling,Sengkang,60
Marsiling,Simei,74
Marsiling,Sixth Avenue,49
Marsiling,Somerset,43
Marsiling,Springleaf,21
Marsiling,Stevens,38
Marsiling,Tai Seng,50
Marsiling,Tampines East,70
Marsiling,Tampines West,66
Marsiling,Tan Kah Kee,47
Marsiling,Tanah Merah,70
Marsiling,Telok Ayer,58
